subject,item,cond,sentence,rating,age,sex,L1,bilingual,impairment,education
plausibility_12,69,intro,Die Tante dachte nach.,7,35,männlich,deutsch,nein,nein,bachelor
plausibility_13,112,subject,Die Kundin buchte um.,5,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,112,intro,Der Geschäftsführer buchte um.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,112,distr_anim,Der Verkäufer buchte um.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,112,distr_inan,Der Preis buchte um.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,45,intro,Der Ermittler mordete.,2,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,45,subject,Der Verdächtigte mordete.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,45,distr_anim,Der Anführer mordete.,4,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,45,distr_inan,Die Tat mordete.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,40,distr_inan,Die Orgel reagierte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,40,distr_anim,Der Messdiener reagierte.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,40,intro,Der Pastor reagierte.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,40,subject,Die Musikerin reagierte.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,4,intro,Der Lehrer brüllte.,4,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,4,distr_anim,Der Busfahrer brüllte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,4,subject,Der Schüler brüllte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,4,distr_inan,Der Ausflug brüllte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,62,intro,Die Nachbarin trank.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,62,distr_anim,Der Einbrecher trank.,5,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,62,distr_inan,Der Verlust trank.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,62,subject,Der Witwer trank.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,69,distr_inan,Die Klassenfahrt dachte nach.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,69,subject,Die Mutter dachte nach.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,69,distr_anim,Der Lehrer dachte nach.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,69,intro,Die Tante dachte nach.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,29,distr_inan,Das Gehege griff ein.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,29,intro,Der Parkwächter griff ein.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,29,subject,Die Tierpflegerin griff ein.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,29,distr_anim,Der Veterinär griff ein.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,24,subject,Der Asylbewerber rief an.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,24,distr_inan,Die Flucht rief an.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,24,intro,Der Sachbearbeiter rief an.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,24,distr_anim,Der Dolmetscher rief an.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,85,distr_anim,Der Ansprechpartner kommunizierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,85,distr_inan,Der Termin kommunizierte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,85,subject,Der Angestellte kommunizierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,85,intro,Der Schichtleiter kommunizierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,58,distr_anim,Die Erzieherin kam.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,58,subject,Die Mutter kam.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,58,intro,Die Kita-Leiterin kam.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,58,distr_inan,Das Essen kam.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,1,distr_inan,Der Skandal log.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,1,subject,Die Kollegin log.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,1,distr_anim,Der Vorgesetzte log.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,1,intro,Der Journalist log.,5,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,63,intro,Der Barkeeper feierte.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,63,subject,Der Gast feierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,63,distr_inan,Das Lied feierte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,63,distr_anim,Der Musiker feierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,10,distr_anim,Die Klientin telefonierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,10,intro,Die Sekretärin telefonierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,10,distr_inan,Die Software telefonierte.,2,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,10,subject,Die Steuerberaterin telefonierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,77,distr_anim,Der Ehemann prahlte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,77,distr_inan,Die Ehe prahlte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,77,intro,Der Gärtner prahlte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,77,subject,Der Liebhaber prahlte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,105,distr_anim,Der Lieferant reiste an.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,105,intro,Die Floristin reiste an.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,105,distr_inan,Die Blumenauswahl reiste an.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,105,subject,Die Braut reiste an.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,36,distr_anim,Der Techniker probte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,36,distr_inan,Das Licht probte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,36,intro,Der Regisseur probte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,36,subject,Die Schauspielerin probte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,34,distr_inan,Das Meeting tippte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,34,intro,Der Teamleiter tippte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,34,distr_anim,Der Werkstudent tippte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,34,subject,Die Beamte tippte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,46,distr_inan,Der Umtausch half.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,46,intro,Die Rentnerin half.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,46,subject,Der Verkäufer half.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,46,distr_anim,Der Hersteller half.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,32,intro,Der Projektmanager übertrieb.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,32,distr_anim,Der Berater übertrieb.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,32,subject,Der Programmierer übertrieb.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,32,distr_inan,Der Auftrag übertrieb.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,76,intro,Der Regierungssprecher trat zurück.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,76,distr_inan,Der Bericht trat zurück.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,76,subject,Der Politiker trat zurück.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,76,distr_anim,Der Informant trat zurück.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,56,subject,Die Ministerin schwieg.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,56,intro,Der Nachrichtensprecher schwieg.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,56,distr_anim,Der Kandidat schwieg.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,56,distr_inan,Der Beschluss schwieg.,3,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,14,subject,Die Pilotin startete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,14,distr_anim,Der Urlauber startete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,14,distr_inan,Das Gepäck startete.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,14,intro,Der Lotse startete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,84,subject,Der Schlagzeuger kiffte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,84,intro,Der Tontechniker kiffte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,84,distr_inan,Der Text kiffte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,84,distr_anim,Der Gitarrist kiffte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,22,intro,Der Auftraggeber plante.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,22,subject,Der Statiker plante.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,22,distr_anim,Der Lieferant plante.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,22,distr_inan,Der Untergrund plante.,4,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,12,distr_inan,Die Maßnahme provozierte.,5,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,12,subject,Der Ersttäter provozierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,12,intro,Der Vormund provozierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,12,distr_anim,Der Bewährungshelfer provozierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,39,intro,Der Ingenieur kalkulierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,39,distr_anim,Der Künstler kalkulierte.,5,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,39,subject,Die Architektin kalkulierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,39,distr_inan,Der Entwurf kalkulierte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,78,intro,Der Jugendliche ging aus.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,78,subject,Der Kumpel ging aus.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,78,distr_anim,Der Rapper ging aus.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,78,distr_inan,Der Auftritt ging aus.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,41,subject,Die Bekannte schlief aus.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,41,distr_inan,Das Programm schlief aus.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,41,distr_anim,Die Therapeutin schlief aus.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,41,intro,Die Esoterikerin schlief aus.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,3,distr_inan,Das Handgepäck lächelte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,3,intro,Der Passagier lächelte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,3,distr_anim,Der Sitznachbar lächelte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,3,subject,Die Flugbegleiterin lächelte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,96,distr_anim,Der Autofahrer verstarb.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,96,subject,Die Schwerverletzte verstarb.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,96,distr_inan,Die Kreuzung verstarb.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,96,intro,Der Ersthelfer verstarb.,5,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,68,subject,Die Zeugin zitterte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,68,distr_anim,Der Flüchtige zitterte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,68,intro,Der Kommissar zitterte.,5,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,68,distr_inan,Der Fluchtwagen zitterte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,80,distr_inan,Die Schichtarbeit kämpfte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,80,intro,Die Marktleiterin kämpfte.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,80,subject,Die Kassiererin kämpfte.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,80,distr_anim,Die Aushilfe kämpfte.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,28,distr_inan,Der Abschluss trat zurück.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,28,intro,Der Nachfolger trat zurück.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,28,subject,Der Geschäftsführer trat zurück.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,28,distr_anim,Der Mediator trat zurück.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,111,distr_inan,Die Verhandlung demonstrierte.,2,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,111,subject,Der Naturschützer demonstrierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,111,distr_anim,Der Vermittler demonstrierte.,5,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,111,intro,Der Pressesprecher demonstrierte.,6,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,66,distr_inan,Der Einsatz kam zurück.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,66,subject,Der Soldat kam zurück.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,66,distr_anim,Der General kam zurück.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,66,intro,Die Ehefrau kam zurück.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,44,intro,Der Klinikleiter praktizierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,44,distr_anim,Der Pfleger praktizierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,44,distr_inan,Die Naht praktizierte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,44,subject,Die Urologin praktizierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,100,distr_anim,Der Assistenzarzt traf ein.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,100,subject,Der Lebensgefährte traf ein.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,100,distr_inan,Die Geburt traf ein.,3,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,100,intro,Die Hebamme traf ein.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,61,distr_anim,Der Drogenhändler tauchte ab.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,61,intro,Der Staatsanwalt tauchte ab.,4,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,61,subject,Der Schmuggler tauchte ab.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,61,distr_inan,Das Verbrechen tauchte ab.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,35,intro,Der Radfahrer bremste.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,35,subject,Der Fahrlehrer bremste.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,35,distr_inan,Die Fahrweise bremste.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,35,distr_anim,Der Jugendliche bremste.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,74,distr_anim,Der Pharmazeut erkrankte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,74,distr_inan,Das Virus erkrankte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,74,intro,Der Virologe erkrankte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,74,subject,Die Laborantin erkrankte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,79,distr_inan,Das Spiel redete.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,79,subject,Die Enkelin redete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,79,intro,Der Großvater redete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,79,distr_anim,Die Mentorin redete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,48,distr_anim,Der Diplomat kandidierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,48,intro,Der Oppositionsführer kandidierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,48,distr_inan,Das Gespräch kandidierte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,48,subject,Der Präsident kandidierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,64,distr_inan,Die Sendung fastete.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,64,intro,Die Assistentin fastete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,64,distr_anim,Die Beraterin fastete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,64,subject,Die Moderatorin fastete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,60,distr_inan,Die Schreibblockade schrieb.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,60,distr_anim,Der Kritiker schrieb.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,60,intro,Der Assistent schrieb.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,60,subject,Der Dichter schrieb.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,91,subject,Die Anwältin arbeitete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,91,distr_inan,Das Urteil arbeitete.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,91,intro,Die Mandantin arbeitete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,91,distr_anim,Die Richterin arbeitete.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,119,intro,Der Abteilungsleiter entschied.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,119,distr_anim,Der Kandidat entschied.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,119,subject,Die Personalrätin entschied.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,119,distr_inan,Der Vertrag entschied.,5,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,104,intro,Der Fan lief.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,104,subject,Der Fußballer lief.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,104,distr_inan,Der Pass lief.,3,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,104,distr_anim,Der Gegner lief.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,37,distr_anim,Der Attentäter kooperierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,37,intro,Der Staatsanwalt kooperierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,37,distr_inan,Der Angriff kooperierte.,1,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,37,subject,Die Zeugin kooperierte.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,110,distr_inan,Die Abrechnung kassierte ab.,2,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,110,intro,Der Mieter kassierte ab.,7,29,männlich,deutsch,nein,nein,bachelor
plausibility_13,110,distr_anim,Der Hausmeister kassierte ab.,7,29,männlich,deutsch,nein,nein,bachelor
